,Name,src,target
1346,1346," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16 years old. I have been working in carpentry for 10 years, since I was 18 years old."," Great, you have a lot of experience. What do like about carpenting?
"
1347,1347," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry at the age of 16. I have been working in carpentry for 10 years, since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1348,1348," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16. I have been working with table tops for 10 years since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1349,1349," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16 years old. I have worked with table tops for 10 years since I was 18 years old."," Great, you have a lot of experience. What do like about carpenting?
"
1350,1350," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry at 16. I have been working with table tops for 10 years since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1351,1351," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started my carpentry studies at the age of 16. I've been in the carpentry business for 10 years since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1352,1352," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started my carpentry studies at the age of 16. I have been working in a carpentry shop for 10 years, since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1353,1353," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16. I've been in the carpentry business for 10 years since I was 18 years old."," Great, you have a lot of experience. What do like about carpenting?
"
1354,1354," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16. I have been working in carpentry for 10 years, since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1355,1355," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry at the age of 16. I have been working in a carpentry shop for 10 years, since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1356,1356," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16. I've been in the carpentry business for 10 years since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1357,1357," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16 years old. I have been working in carpentry for 10 years, since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1358,1358," Do you have any questions about the position?
Yes, what different places can I work?"," We have security guards at shopping centres, different shops, the subway as well as at different industrial locations.
"
1359,1359," Do you have any questions about the position?
Yes, what different places can I expect to work?"," We have security guards at shopping centres, different shops, the subway as well as at different industrial locations.
"
1360,1360," Do you have any questions about the position?
Yes, in what different places can I expect to work?"," We have security guards at shopping centres, different shops, the subway as well as at different industrial locations.
"
1361,1361," Do you have any questions about the position?
Yes, in what different places can I work?"," We have security guards at shopping centres, different shops, the subway as well as at different industrial locations.
"
1362,1362," Do you have any questions about the position?
Yes, in which different places can I work?"," We have security guards at shopping centres, different shops, the subway as well as at different industrial locations.
"
1363,1363,"
What's your best experience from your previous jobs?
In my last job, I had a very experienced senior who taught me a lot about programming.",Did you work closely together with this person for a long time? what was the most valuably lesson they taught you?
1364,1364,"
What's your best experience from your previous jobs?
In my last job I had a very experienced senior who taught me a lot about programming.",Did you work closely together with this person for a long time? what was the most valuably lesson they taught you?
1365,1365,"
What's your best experience from your previous jobs?
At my last job, I had a very experienced senior who taught me a lot about programming.",Did you work closely together with this person for a long time? what was the most valuably lesson they taught you?
1366,1366,"
What makes you fit well as a manager?
I believe that I have a good overview of things and I think that I can get the most out of the people.",Do you have any management skills?
1367,1367,"
What makes you fit well as a manager?
I think I have a good overview and I think I can get the most out of the employees.",Do you have any management skills?
1368,1368,"
What makes you fit well as a manager?
I think I have a good overview of things and I think I can bring out the best in employees.",Do you have any management skills?
1369,1369,"
What makes you fit well as a manager?
I think I have a good overview of things and I think I can get the best out of employees.",Do you have any management skills?
1370,1370,"
What makes you fit well as a manager?
I believe I have a good overview of things and I think I can get the best out of people.",Do you have any management skills?
1371,1371,"
What makes you fit well as a manager?
I think I have a good overview of things and I think I can get the most out of people.",Do you have any management skills?
1372,1372,"
What makes you fit well as a manager?
I think I have a good overview and I think I can get the best out of the people.",Do you have any management skills?
1373,1373,"
What makes you fit well as a manager?
I believe I have a good overview and I think I can get the most out of the employees.",Do you have any management skills?
1374,1374,"
What makes you fit well as a manager?
I think I have a good view of things and I think I can get the most out of the people.",Do you have any management skills?
1375,1375,"
You have applied for the job as manager for the administration. what makes you a good fit?
I have motivation for and skills for administration.
I see. can you give an example of a situation where it was difficult to do so?
When i hired the wrong person for the reception.
Why was it the wrong person?
The person took no responsibility for their work.",What did you do about the situation?
1376,1376,"
You have applied for the job as manager for the administration. what makes you a good fit?
I have motivation for and skills for administration.
I see. can you give an example of a situation where it was difficult to do so?
When i hired the wrong person for the reception.
Why was it the wrong person?
The person did not take responsibility for their work.",What did you do about the situation?
1377,1377,"
You have applied for the job as manager for the administration. what makes you a good fit?
I have motivation for and skills for administration.
I see. can you give an example of a situation where it was difficult to do so?
When i hired the wrong person for the reception.
Why was it the wrong person?
The person did not take any responsibility for his work.",What did you do about the situation?
1378,1378,"
You have applied for the job as manager for the administration. what makes you a good fit?
I have motivation for and skills for administration.
I see. can you give an example of a situation where it was difficult to do so?
When i hired the wrong person for the reception.
Why was it the wrong person?
The person was not responsible for his work.",What did you do about the situation?
1379,1379,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. It felt like a group of friends who happened to be working together.","I understand, because that's how i feel about working here!"
1380,1380,"
What's your best experience from your previous jobs?
I used to work in a small company where we had a very tight team. it was like a group of friends working together.","I understand, because that's how i feel about working here!"
1381,1381,"
What's your best experience from your previous jobs?
I used to work in a small company where we had a very close team. it felt like a group of friends working together.","I understand, because that's how i feel about working here!"
1382,1382,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. it felt like a group of friends who happened to work together.","I understand, because that's how i feel about working here!"
1383,1383,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. It was like a group of friends working together.","I understand, because that's how i feel about working here!"
1384,1384,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. It felt like a group of friends who were working together.","I understand, because that's how i feel about working here!"
1385,1385,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. It looked like a group of friends working together.","I understand, because that's how i feel about working here!"
1386,1386,"
What's your best experience from your previous jobs?
I used to work in a small company where we had a very close team. it was like a group of friends working together.","I understand, because that's how i feel about working here!"
1387,1387,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. it was like a group of friends working together.","I understand, because that's how i feel about working here!"
1388,1388,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. It felt like a group of friends working together.","I understand, because that's how i feel about working here!"
1389,1389,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. it felt like a group of friends working together.","I understand, because that's how i feel about working here!"
1390,1390,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. it looked like a group of friends who happened to be working together.","I understand, because that's how i feel about working here!"
1391,1391,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. it looked like a group of friends working together.","I understand, because that's how i feel about working here!"
1392,1392,"
What's your best experience from your previous jobs?
I worked in a small company where we had a very close team. It seemed like a group of friends working together.","I understand, because that's how i feel about working here!"
1393,1393," Is there anything you want to ask about this job?
What discounts do you offer your employees?"," Some of our perks include a twenty percent discount on our items and monthly gift cards when you hit a required sale mark. 
"
1394,1394," Is there anything you want to ask about this job?
What benefits do you offer your employees?"," Some of our perks include a twenty percent discount on our items and monthly gift cards when you hit a required sale mark. 
"
1395,1395," Is there anything you want to ask about this job?
What advantages does it offer your workers?"," Some of our perks include a twenty percent discount on our items and monthly gift cards when you hit a required sale mark. 
"
1396,1396," Is there anything you want to ask about this job?
What benefits do you offer your workers?"," Some of our perks include a twenty percent discount on our items and monthly gift cards when you hit a required sale mark. 
"
1397,1397," Is there anything you want to ask about this job?
What discounts do you offer to your employees?"," Some of our perks include a twenty percent discount on our items and monthly gift cards when you hit a required sale mark. 
"
1398,1398," Is there anything you want to ask about this job?
What advantages do you offer your employees?"," Some of our perks include a twenty percent discount on our items and monthly gift cards when you hit a required sale mark. 
"
1399,1399," Is there anything you want to ask about this job?
What advantages does it offer your employees?"," Some of our perks include a twenty percent discount on our items and monthly gift cards when you hit a required sale mark. 
"
1400,1400," Is there anything you want to ask about this job?
What benefits does it offer your workers?"," Some of our perks include a twenty percent discount on our items and monthly gift cards when you hit a required sale mark. 
"
1401,1401," Is there anything you want to ask about this job?
What advantages do you offer your workers?"," Some of our perks include a twenty percent discount on our items and monthly gift cards when you hit a required sale mark. 
"
1402,1402," What is your best experience from your previous jobs?
Your trucks are always in good condition and regularly serviced."," What brand manufacturer of trucks had you driven before?
"
1403,1403," What is your best experience from your previous jobs?
Their trucks are always in good condition and undergo regular maintenance."," What brand manufacturer of trucks had you driven before?
"
1404,1404," What is your best experience from your previous jobs?
Their trucks are always in good condition and regularly serviced."," What brand manufacturer of trucks had you driven before?
"
1405,1405," What is your best experience from your previous jobs?
Your trucks are always in good condition and regularly maintained."," What brand manufacturer of trucks had you driven before?
"
1406,1406," What is your best experience from your previous jobs?
Their trucks are always in good condition and are regularly maintained."," What brand manufacturer of trucks had you driven before?
"
1407,1407," What is your best experience from your previous jobs?
Their trucks are always in good condition and regularly maintained."," What brand manufacturer of trucks had you driven before?
"
1408,1408,"
What makes you interested in working in a nursery school?
I like children an i am very patient
Do you have any experience from working with children
No, but I always had to take care of my brothers and sisters",Do you  have any references that can prove your personality?
1409,1409,"
What makes you interested in working in a nursery school?
I like children an i am very patient
Do you have any experience from working with children
No but I always had to take care of my siblings",Do you  have any references that can prove your personality?
1410,1410,"
What makes you interested in working in a nursery school?
I like children an i am very patient
Do you have any experience from working with children
No, but I always had to take care of my brothers and sisters.",Do you  have any references that can prove your personality?
1411,1411,"
What makes you interested in working in a nursery school?
I like children an i am very patient
Do you have any experience from working with children
No, but I've always had to take care of my brothers and sisters",Do you  have any references that can prove your personality?
1412,1412,"
What makes you interested in working in a nursery school?
I like children an i am very patient
Do you have any experience from working with children
No, but I always had to take care of my siblings",Do you  have any references that can prove your personality?
1413,1413,"
What makes you interested in working in a nursery school?
I like children an i am very patient
Do you have any experience from working with children
No but I always had to take care of my brothers",Do you  have any references that can prove your personality?
1414,1414,"
What makes you interested in working in a nursery school?
I like children an i am very patient
Do you have any experience from working with children
No, but I've always had to take care of my brothers",Do you  have any references that can prove your personality?
1415,1415,"
What makes you interested in working in a nursery school?
I like children an i am very patient
Do you have any experience from working with children
No, but I still had to take care of my siblings.",Do you  have any references that can prove your personality?
1416,1416,"
What makes you interested in working in a nursery school?
I like children an i am very patient
Do you have any experience from working with children
No, but I've always had to take care of my brothers and sisters.",Do you  have any references that can prove your personality?
1417,1417," You have applied for the job as car mechanic. What do you think is interesting about this work?
It's interesting to work for a company that repairs large vehicles like you."," Do you have experience repairing trucks?
"
1418,1418," You have applied for the job as car mechanic. What do you think is interesting about this work?
It's great to work for a company that repairs large vehicles like you."," Do you have experience repairing trucks?
"
1419,1419," You have applied for the job as car mechanic. What do you think is interesting about this work?
It is interesting to work for a company that repairs large vehicles like you."," Do you have experience repairing trucks?
"
1420,1420," You have applied for the job as car mechanic. What do you think is interesting about this work?
It's great working for a large vehicle repair company like you."," Do you have experience repairing trucks?
"
1421,1421,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I used to work as a firefighter and we used to work in a team.",How many were you in your team?
1422,1422,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I used to work as a firefighter and we worked as a team.",How many were you in your team?
1423,1423,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I've worked as a firefighter before and we used to work as a team.",How many were you in your team?
1424,1424,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I worked as a firefighter before and we worked as a team.",How many were you in your team?
1425,1425,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
Before, I worked as a firefighter and we worked as a team.",How many were you in your team?
1426,1426,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I used to work as a firefighter and we used to work as a team.",How many were you in your team?
1427,1427,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I worked as a firefighter and we worked as a team.",How many were you in your team?
1428,1428,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
He used to work as a firefighter and we worked as a team.",How many were you in your team?
1429,1429,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I have already worked as a firefighter and we worked as a team.",How many were you in your team?
1430,1430,"
If you are going to work as a firefighter, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I worked before as a firefighter and we work as a team.",How many were you in your team?
1431,1431,"
What makes you fit well as a nurse?
I am friendly with people, and am very good at calming sick people.
How do you handle someone who isn't calm?
I carefully explain what's going on and explain the medical procedure.",And if that does not work?
1432,1432,"
What makes you fit well as a nurse?
I am friendly with people, and am very good at calming sick people.
How do you handle someone who isn't calm?
I carefully explain what is going on and explain the medical procedure.",And if that does not work?
1433,1433,"
What makes you fit well as a nurse?
I am friendly with people, and am very good at calming sick people.
How do you handle someone who isn't calm?
I carefully explain what is happening and explain the medical procedure.",And if that does not work?
1434,1434,"
What makes you fit well as a nurse?
I am friendly with people, and am very good at calming sick people.
How do you handle someone who isn't calm?
I carefully explain what happens and explain the medical procedure.",And if that does not work?
1435,1435," Do you have any questions about the position?
Yes, how many colleagues will I have?"," Currently there are 3 other bartenders working at the bar.
"
1436,1436," Do you have any questions about the position?
Yes, how many companions will I have?"," Currently there are 3 other bartenders working at the bar.
"
1437,1437,"
What is your best experience from your previous jobs?
I was very fond of my work assignments, they gave me meaning.",Which work task did you enjoy the most?
1438,1438,"
What is your best experience from your previous jobs?
I really liked my work tasks, they gave me meaning.",Which work task did you enjoy the most?
1439,1439,"
What is your best experience from your previous jobs?
I really enjoyed my job duties, they gave me meaning.",Which work task did you enjoy the most?
1440,1440,"
What is your best experience from your previous jobs?
I really liked my work assignments, they gave me meaning.",Which work task did you enjoy the most?
1441,1441,"
What is your best experience from your previous jobs?
I really liked my work assignments, they made sense of me.",Which work task did you enjoy the most?
1442,1442,"
What is your best experience from your previous jobs?
I really enjoyed my work assignments, they gave me meaning.",Which work task did you enjoy the most?
1443,1443,"
What is your best experience from your previous jobs?
I really enjoyed my job duties, they gave me purpose.",Which work task did you enjoy the most?
1444,1444,"
What is your best experience from your previous jobs?
I really enjoyed my professional tasks, they gave me meaning.",Which work task did you enjoy the most?
1445,1445,"
What do you think seems fun about this job?
I'm excited to learn more about marketing, and you have some very talented people here.",Yes we really do. what are you eager to learn specifically?
1446,1446,"
What do you think seems fun about this job?
I can't wait to learn more about marketing and you have some very talented people here.",Yes we really do. what are you eager to learn specifically?
1447,1447,"
What do you think seems fun about this job?
I am eager to learn more about marketing and you have some very talented people here.",Yes we really do. what are you eager to learn specifically?
1448,1448,"
What do you think seems fun about this job?
I am eager to learn more about marketing and there are very talented people here.",Yes we really do. what are you eager to learn specifically?
1449,1449,"
What do you think seems fun about this job?
I'm excited to hear more about marketing, and you have some very talented people here.",Yes we really do. what are you eager to learn specifically?
1450,1450,"
What do you think seems fun about this job?
I am excited to learn more about marketing and you have some very talented people here.",Yes we really do. what are you eager to learn specifically?
1451,1451,"
What do you think seems fun about this job?
I am excited to learn more about marketing and there are very talented people here.",Yes we really do. what are you eager to learn specifically?
1452,1452,"
What do you think seems fun about this job?
Cant wait to learn more about marketing and you have some very talented people here.",Yes we really do. what are you eager to learn specifically?
1453,1453,"
What do you think seems fun about this job?
I can't wait to learn more about marketing and there are very talented people here.",Yes we really do. what are you eager to learn specifically?
1454,1454,"
What do you think seems fun about this job?
I am eager to learn more about marketing and here are some very talented people.",Yes we really do. what are you eager to learn specifically?
1455,1455,"
What do you think seems fun about this job?
I'm excited to learn more about marketing and there are very talented people here.",Yes we really do. what are you eager to learn specifically?
1456,1456,"
What do you think seems fun about this job?
I can't wait to learn more about marketing and there are some very talented people here.",Yes we really do. what are you eager to learn specifically?
1457,1457," You have applied for the job as baker. What do you think is interesting about this work?
I find it interesting to learn new baking skills."," What baking skills do you already have?
"
1458,1458," You have applied for the job as baker. What do you think is interesting about this work?
I think it's interesting to learn new pastry skills."," What baking skills do you already have?
"
1459,1459," You have applied for the job as baker. What do you think is interesting about this work?
I think it's interesting to learn new baking skills."," What baking skills do you already have?
"
1460,1460," You have applied for the job as baker. What do you think is interesting about this work?
I think it is interesting to learn new cooking skills."," What baking skills do you already have?
"
1461,1461," You have applied for the job as baker. What do you think is interesting about this work?
I find it interesting to learn new pastry skills."," What baking skills do you already have?
"
1462,1462," You have applied for the job as baker. What do you think is interesting about this work?
I find it interesting to learn new cooking skills."," What baking skills do you already have?
"
1463,1463," You have applied for the job as baker. What do you think is interesting about this work?
I think it is interesting to learn new skills in baking."," What baking skills do you already have?
"
1464,1464," You have applied for the job as baker. What do you think is interesting about this work?
I think it's interesting to learn new cooking skills."," What baking skills do you already have?
"
1465,1465," You have applied for the job as baker. What do you think is interesting about this work?
I think it is interesting to learn new culinary skills."," What baking skills do you already have?
"
1466,1466,"
What makes you fit well as a construction worker?
I've always been good at doing physical work. I think it's fun.",What about it makes it fun? are you also good at working with others?
1467,1467,"
What makes you fit well as a construction worker?
I have always been good at physical work. I think it's fun.",What about it makes it fun? are you also good at working with others?
1468,1468,"
What makes you fit well as a construction worker?
I've always been good at working physically. I think it's fun.",What about it makes it fun? are you also good at working with others?
1469,1469,"
What makes you fit well as a construction worker?
I've always been good at working physically. I think it's funny.",What about it makes it fun? are you also good at working with others?
1470,1470,"
What makes you fit well as a construction worker?
I've always been good at physical labor. I think it's fun.",What about it makes it fun? are you also good at working with others?
1471,1471,"
What makes you fit well as a construction worker?
I've always been good at physical work. I think it's fun.",What about it makes it fun? are you also good at working with others?
1472,1472,"
What makes you fit well as a construction worker?
I've always been good at doing physical work. I think it's funny.",What about it makes it fun? are you also good at working with others?
1473,1473,"
What makes you fit well as a construction worker?
I've always been good at physical work. I think it's funny.",What about it makes it fun? are you also good at working with others?
1474,1474,"
What makes you fit well as a construction worker?
I have always been good at physical work. I find that funny.",What about it makes it fun? are you also good at working with others?
1475,1475,"
We would like to know what you think about working in a rehabilitation company
I am a positive person and believe in people's own possibilites and respect for integrity
Tell me about your education?
I have an education in sociologi
What do you know about us?
I know you as a company with a positive attitude towards employees",When can you start?
1476,1476,"
We would like to know what you think about working in a rehabilitation company
I am a positive person and believe in people's own possibilites and respect for integrity
Tell me about your education?
I have an education in sociologi
What do you know about us?
I know you as a company with a positive attitude towards employees.",When can you start?
1477,1477,"
What do you think seems fun about this job?
The job description stated that there was a lot of variety. I think that sounds good",Is variety in your job important to you?
1478,1478,"
What do you think seems fun about this job?
The job description said it had a lot of variety. i think it sounds good",Is variety in your job important to you?
1479,1479,"
What do you think seems fun about this job?
The job description said it included a lot of variety. i think that sounds good",Is variety in your job important to you?
1480,1480,"
What do you think seems fun about this job?
The job description said it included a lot of variety. I think it sounds good",Is variety in your job important to you?
1481,1481,"
What do you think seems fun about this job?
The job description indicated that it was very varied. I think it sounds good",Is variety in your job important to you?
1482,1482,"
What do you think seems fun about this job?
The job description said there was a lot of variety in it. I think that sounds good",Is variety in your job important to you?
1483,1483,"
What do you think seems fun about this job?
The job description indicated there was a lot of variety. I think it sounds good",Is variety in your job important to you?
1484,1484,"
What do you think seems fun about this job?
The job description stated that there was a lot of variety. I think it sounds good",Is variety in your job important to you?
1485,1485,"
What do you think seems fun about this job?
The job description said it had a lot of variety. I think it sounds good",Is variety in your job important to you?
1486,1486,"
What do you think seems fun about this job?
The job description said it included a lot of variety. i think it sounds good",Is variety in your job important to you?
1487,1487," Tell me a bit about yourself.
Sure. Personally or about me as a working person?"," You can do both. First about you as a person and them about your work experience.
"
1488,1488," Tell me a bit about yourself.
Of course. Personally or on myself as a worker?"," You can do both. First about you as a person and them about your work experience.
"
1489,1489," Tell me a bit about yourself.
Of course. Personally or about myself as a working person?"," You can do both. First about you as a person and them about your work experience.
"
1490,1490," Tell me a bit about yourself.
Obviously. Personally or about me as a working person?"," You can do both. First about you as a person and them about your work experience.
"
1491,1491," Tell me a bit about yourself.
Sure. Personally or about me as a worker?"," You can do both. First about you as a person and them about your work experience.
"
1492,1492," Tell me a bit about yourself.
Of course. Personally or about me as a working person?"," You can do both. First about you as a person and them about your work experience.
"
1493,1493," Tell me a bit about yourself.
Sure. Personally or on myself as a worker?"," You can do both. First about you as a person and them about your work experience.
"
1494,1494," Tell me a bit about yourself.
Of course. Personally or about myself as a worker?"," You can do both. First about you as a person and them about your work experience.
"
1495,1495," Tell me a bit about yourself.
Obviously. Personally or about me as a worker?"," You can do both. First about you as a person and them about your work experience.
"
1496,1496,"
You have applied for the job as carpenter. what makes you a good fit?
I am good at working with many different tools.","Okay, and for how long have you been working as a carpenter?"
1497,1497," What is your best experience from your previous jobs?
My best experience is when one of our regular customers appreciated my work ethic and gave me a Christmas present."," What is your work ethic?
"
1498,1498," What is your best experience from your previous jobs?
My best experience is when one of our repeat customers appreciated my work ethic and gave me a holiday gift."," What is your work ethic?
"
1499,1499," What is your best experience from your previous jobs?
My best experience is when one of our repeat customers appreciated my work ethic and gave me a Christmas present."," What is your work ethic?
"
1500,1500," What is your best experience from your previous jobs?
My best experience is when one of our regulars appreciated my work ethic and gave me a holiday gift."," What is your work ethic?
"
1501,1501," What is your best experience from your previous jobs?
My best experience is when one of our regulars appreciated my work ethic and gave me a Christmas present."," What is your work ethic?
"
1502,1502," What is your best experience from your previous jobs?
My best experience is when one of our loyal customers appreciated my work ethic and gave me a Christmas present."," What is your work ethic?
"
1503,1503,"
Is there anything you want to ask about this job?
How do you like your colleagues?",I like my colleagues. anything else you're wondering?
1504,1504,"
Is there anything you want to ask about this job?
What do you think of your companions?",I like my colleagues. anything else you're wondering?
1505,1505,"
Is there anything you want to ask about this job?
What do you think of your colleagues?",I like my colleagues. anything else you're wondering?
1506,1506,"
Is there anything you want to ask about this job?
What do you think of your teammates?",I like my colleagues. anything else you're wondering?
1507,1507," This position requires you to work in a team of carpenters, have you got any experience with working in a team before?
Yes, I've worked with teams of carpenters before."," Do you prefer working in a team than working alone?
"
1508,1508," This position requires you to work in a team of carpenters, have you got any experience with working in a team before?
Yes, I have already worked with teams of carpenters."," Do you prefer working in a team than working alone?
"
1509,1509," This position requires you to work in a team of carpenters, have you got any experience with working in a team before?
Yes, I have worked with crews of carpenters before."," Do you prefer working in a team than working alone?
"
1510,1510," This position requires you to work in a team of carpenters, have you got any experience with working in a team before?
Yes, I've worked with carpenter's teams before."," Do you prefer working in a team than working alone?
"
1511,1511," This position requires you to work in a team of carpenters, have you got any experience with working in a team before?
Yes, I have worked with teams of carpenters before."," Do you prefer working in a team than working alone?
"
1512,1512," This position requires you to work in a team of carpenters, have you got any experience with working in a team before?
Yes, I've worked with carpentry teams before."," Do you prefer working in a team than working alone?
"
1513,1513,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had a few problems, but I was just able to find my way around in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1514,1514,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had problems yes, but I managed to find my way just in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1515,1515,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had some problems, yes, but I managed to find my way just in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1516,1516,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I was in trouble, yes, but I managed to find my way just in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1517,1517,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had a few issues, but I was just able to find my way back in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1518,1518,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had some problems, but I was able to find my way in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1519,1519,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had some problems, but I managed to find my bearings in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1520,1520,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had problems, but I was just able to find my way around in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1521,1521,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had problems, yes, but I managed to find my way just in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1522,1522,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had some problems, yes, but I found my way around just in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1523,1523,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I had a few problems, yes, but I managed to find my way just in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1524,1524,"
Welcome to this interview!
Thank you very much.
How was your trip? was it hard to find your way here?
I was in trouble, yes, but I got my bearings just in time.","Yes i can imagine, it is a rather unknown neighbourhood. anyhow, would you like a cup of coffee before we start?"
1525,1525,"
What makes you fit well as a chasier?
I am friendly, like to help people and do simple calculations quickly.",Is there anything related to being a chasier that you are not so good at?
1526,1526,"
What makes you fit well as a chasier?
I am friendly, I like helping people and I do simple calculations quickly.",Is there anything related to being a chasier that you are not so good at?
1527,1527,"
What makes you fit well as a chasier?
I am friendly, I like to help people and I am quick to do simple calculations.",Is there anything related to being a chasier that you are not so good at?
1528,1528,"
What makes you fit well as a chasier?
I am friendly, I love to help people and I am quick to do simple calculations.",Is there anything related to being a chasier that you are not so good at?
1529,1529,"
What makes you fit well as a chasier?
I am friendly, I like helping people and doing simple calculations quickly.",Is there anything related to being a chasier that you are not so good at?
1530,1530,"
What makes you fit well as a chasier?
I am friendly, I like to help people and do simple calculations quickly.",Is there anything related to being a chasier that you are not so good at?
1531,1531,"
What makes you fit well as a chasier?
I am friendly, I like to help people and do simple calculations fast.",Is there anything related to being a chasier that you are not so good at?
1532,1532,"
What makes you fit well as a chasier?
I am friendly, I love to help people and I do simple math quickly.",Is there anything related to being a chasier that you are not so good at?
1533,1533,"
What makes you fit well as a chasier?
I am friendly, I love to help people and I am quick at doing simple calculations.",Is there anything related to being a chasier that you are not so good at?
1534,1534,"
What makes you fit well as a chasier?
I am friendly, I love helping people and I am quick to do simple calculations.",Is there anything related to being a chasier that you are not so good at?
1535,1535," Is there anything you want to ask about this job?
How long are the shifts?
"," The minimum shift is six hours a day while on busy days can go up to eight hours a day.
"
1536,1536," Is there anything you want to ask about this job?
Will I be working on a contract basis?"," Yes. You will sign-up for at least one year of the work contract agreement.
"
1537,1537," Is there anything you want to ask about this job?
Am I going to work under contract?"," Yes. You will sign-up for at least one year of the work contract agreement.
"
1538,1538," Is there anything you want to ask about this job?
Am I going to work on a contract basis?"," Yes. You will sign-up for at least one year of the work contract agreement.
"
1539,1539," Is there anything you want to ask about this job?
Will I work on a contractual basis?"," Yes. You will sign-up for at least one year of the work contract agreement.
"
